id,smoker_prediction,smoker_probability
207276,0,0.23376206
207277,1,0.50369906
207278,0,0.002262033
207279,1,0.66368157
207280,1,0.5250506
207281,1,0.66634935
207282,0,0.37817904
207283,0,0.335815
207284,0,0.048091598
207285,0,0.02945063
207286,0,0.042374138
207287,0,0.11405668
207288,0,0.0031161057
207289,0,0.049479946
207290,1,0.9123113
207291,1,0.77503544
207292,0,0.009324004
207293,0,0.32877713
207294,1,0.84543097
207295,1,0.69856143
207296,0,0.12628876
207297,1,0.71267045
207298,1,0.57723707
207299,1,0.83527106
207300,0,0.0649584
207301,0,0.0017755342
207302,1,0.7306433
207303,1,0.589474
207304,1,0.54809827
207305,0,0.173265
207306,0,0.47719568
207307,1,0.5764939
207308,0,0.13859501
207309,1,0.63601434
207310,0,0.35720208
207311,0,0.031229317
207312,0,0.33463165
207313,1,0.81481194
207314,1,0.7190283
207315,1,0.67433447
207316,1,0.6410983
207317,0,0.0018470302
207318,1,0.72762597
207319,0,0.49977064
207320,1,0.62261593
207321,1,0.58205193
207322,0,0.27061465
207323,1,0.83514816
207324,0,0.041985583
207325,0,0.007503224
207326,1,0.7096312
207327,1,0.7605958
207328,1,0.8052751
207329,0,0.07147744
207330,1,0.7690667
207331,0,0.002885619
207332,0,0.40480796
207333,1,0.503416
207334,0,0.37674573
207335,1,0.84732306
207336,0,0.4384692
207337,0,0.38780394
207338,1,0.77190965
207339,0,0.45909217
207340,1,0.5713763
207341,1,0.7329275
207342,0,0.05013629
207343,1,0.71688294
207344,1,0.75659513
207345,1,0.7589672
207346,0,0.43208534
207347,0,0.0006431141
207348,0,0.010807162
207349,1,0.7943366
207350,1,0.863034
207351,0,0.17750178
207352,1,0.5090415
207353,1,0.687896
207354,0,0.45644623
207355,0,0.38899857
207356,0,0.06281264
207357,0,0.0070385123
207358,1,0.7958424
207359,1,0.8310184
207360,1,0.70189583
207361,0,0.10091708
207362,1,0.7122348
207363,0,0.04040357
207364,1,0.7771995
207365,1,0.9791181
207366,1,0.8897814
207367,1,0.5902774
207368,0,0.18776673
207369,0,0.027119147
207370,0,0.015088203
207371,1,0.7559111
207372,1,0.63483244
207373,0,0.05204708
207374,0,0.080226816
207375,0,0.0021983248
207376,1,0.6120679
207377,1,0.85757476
207378,1,0.8418025
207379,1,0.78312725
207380,1,0.71041006
207381,0,0.011454139
207382,0,0.0582603
207383,1,0.70541936
207384,1,0.6791606
207385,0,0.05270476
207386,0,0.44015107
207387,0,0.09862672
207388,1,0.6714817
207389,1,0.60333425
207390,1,0.5645853
207391,1,0.64479697
207392,0,0.16157646
207393,1,0.57181716
207394,0,0.055585403
207395,1,0.88632125
207396,0,0.03752785
207397,0,0.04961194
207398,0,0.0057596075
207399,1,0.6278144
207400,0,0.3680758
207401,0,0.35668758
207402,1,0.67908657
207403,1,0.6134181
207404,0,0.38348714
207405,0,0.037362974
207406,0,0.4865424
207407,1,0.779266
207408,0,0.3250845
207409,1,0.69299346
207410,0,0.38610107
207411,1,0.79645103
207412,0,0.31719667
207413,0,0.07114636
207414,0,0.009523843
207415,0,0.39698115
207416,0,0.43642744
207417,0,0.13606897
207418,1,0.85500085
207419,1,0.7620688
207420,1,0.9002744
207421,0,0.034852248
207422,1,0.620608
207423,1,0.6473382
207424,0,0.008654809
207425,1,0.708947
207426,1,0.7598739
207427,0,0.018567838
207428,1,0.76411426
207429,1,0.859911
207430,1,0.6485536
207431,1,0.84731245
207432,0,0.18143588
207433,0,0.10874997
207434,1,0.8506453
207435,0,0.034863375
207436,0,0.009797662
207437,0,0.101413086
207438,1,0.5549332
207439,1,0.854832
207440,1,0.51339394
207441,1,0.801405
207442,1,0.55148226
207443,0,0.1604959
207444,1,0.6925107
207445,1,0.5655383
207446,0,0.0065229754
207447,0,0.026894834
207448,1,0.9178503
207449,0,0.016261198
207450,1,0.7546876
207451,0,0.013901431
207452,1,0.7842616
207453,1,0.75725156
207454,0,0.03103056
207455,1,0.68000424
207456,1,0.8211171
207457,0,0.3926508
207458,1,0.79525506
207459,1,0.61175734
207460,0,0.038838226
207461,0,0.012695773
207462,1,0.6707548
207463,1,0.51658446
207464,0,0.023164155
207465,1,0.63461256
207466,0,0.1861946
207467,0,0.00016173723
207468,0,0.4119287
207469,0,0.26584268
207470,0,0.4034104
207471,1,0.84840536
207472,1,0.80322534
207473,1,0.68992156
207474,0,0.04352303
207475,0,0.47366574
207476,1,0.833765
207477,0,0.009499055
207478,1,0.7721705
207479,1,0.6810392
207480,0,0.015924048
207481,1,0.902327
207482,0,0.32500303
207483,1,0.7130992
207484,1,0.52944386
207485,1,0.5537818
207486,1,0.8282171
207487,1,0.7063293
207488,1,0.8594923
207489,1,0.5037448
207490,0,0.39705348
207491,1,0.80923736
207492,1,0.684723
207493,0,0.26539135
207494,1,0.6081907
207495,0,0.054195188
207496,0,0.016072707
207497,0,0.27863997
207498,0,0.32595608
207499,0,0.011318828
207500,1,0.9271364
207501,1,0.50568885
207502,0,0.0038614557
207503,0,0.32471097
207504,1,0.5372567
207505,0,0.0060427627
207506,0,0.3908803
207507,0,0.39420533
207508,1,0.72639406
207509,0,0.00095178315
207510,0,0.03896341
207511,1,0.77263385
207512,0,0.45182765
207513,0,0.20214559
207514,1,0.7672058
207515,0,0.36783835
207516,0,0.10153821
207517,1,0.5184011
207518,1,0.57268596
207519,0,0.03456726
207520,1,0.6292185
207521,1,0.80079573
207522,1,0.6016709
207523,0,8.0682e-05
207524,1,0.62403977
207525,0,0.023253104
207526,0,0.4094877
207527,0,0.156239
207528,1,0.82215416
207529,1,0.5161337
207530,0,0.26923016
207531,1,0.7915316
207532,0,0.15595779
207533,1,0.8666358
207534,0,0.3117928
207535,0,0.14039059
207536,0,0.4270475
207537,0,0.0056471652
207538,0,0.0052365065
207539,0,0.022858225
207540,1,0.7839321
207541,1,0.7315342
207542,0,0.0015340378
207543,0,0.08448466
207544,0,0.0038820016
207545,0,0.047952432
207546,1,0.568092
207547,0,0.12502308
207548,1,0.5042028
207549,1,0.7686187
207550,1,0.8427994
207551,1,0.7664527
207552,0,0.3720808
207553,1,0.7811278
207554,0,0.19333023
207555,0,0.32787555
207556,0,0.03547717
207557,0,0.36791158
207558,1,0.73189914
207559,1,0.8748861
207560,1,0.61332923
207561,1,0.5510899
207562,0,0.3638635
207563,0,0.0054209884
207564,0,0.4720784
207565,0,0.45188776
207566,1,0.80411565
207567,0,0.09894055
207568,1,0.8672717
207569,0,0.032399993
207570,1,0.8062613
207571,0,0.43477082
207572,1,0.85329485
207573,1,0.6974364
207574,0,0.09707178
207575,1,0.62964404
207576,1,0.65669703
207577,0,0.43130645
207578,0,0.09944696
207579,1,0.6157141
207580,0,0.44548655
207581,0,0.29354563
207582,1,0.6621338
207583,1,0.8211032
207584,0,0.014836075
207585,0,0.022330562
207586,0,0.4320577
207587,1,0.5842054
207588,1,0.60604906
207589,1,0.55279624
207590,0,0.12763573
207591,1,0.70527875
207592,0,0.29642066
207593,1,0.76830095
207594,0,0.014079583
207595,1,0.7607876
207596,1,0.6794111
207597,0,0.42144996
207598,1,0.778489
207599,1,0.62893087
207600,0,0.0039312355
207601,1,0.783022
207602,1,0.8432139
207603,1,0.7748985
207604,0,0.031039922
207605,0,0.19876665
207606,0,0.03994843
207607,0,0.37532794
207608,0,0.0036994063
207609,1,0.6597317
207610,1,0.71234167
207611,1,0.81354505
207612,1,0.806711
207613,1,0.652856
207614,0,0.34835628
207615,1,0.5290879
207616,1,0.876007
207617,0,0.1873342
207618,1,0.6665187
207619,1,0.69294554
207620,1,0.64301604
207621,0,0.30845362
207622,1,0.7647792
207623,1,0.75362086
207624,1,0.8283836
207625,1,0.79225045
207626,0,0.40313777
207627,0,0.008812987
207628,0,0.26356336
207629,0,0.066422306
207630,0,0.04643555
207631,0,0.018307837
207632,0,0.25715104
207633,1,0.7477559
207634,1,0.7191971
207635,0,0.0007090126
207636,0,0.003449589
207637,1,0.85134274
207638,0,0.18931854
207639,1,0.65545774
207640,1,0.81243384
207641,1,0.76441044
207642,0,0.004501007
207643,1,0.6657876
207644,0,0.09467652
207645,0,0.03188038
207646,0,0.48674196
207647,1,0.7878125
207648,1,0.7546911
207649,1,0.64967525
207650,0,0.3692913
207651,0,0.32509917
207652,0,0.4740731
207653,1,0.84688884
207654,0,0.3309143
207655,0,0.0049397964
207656,0,0.47181472
207657,1,0.843312
207658,0,0.23860957
207659,1,0.7197315
207660,0,0.11631045
207661,0,0.06346256
207662,1,0.7442549
207663,0,0.033315804
207664,1,0.8465186
207665,0,0.103067
207666,0,0.4907
207667,0,0.0027872014
207668,0,0.033881407
207669,1,0.60423005
207670,1,0.72619015
207671,1,0.5462388
207672,1,0.8091574
207673,1,0.8722299
207674,1,0.5560582
207675,1,0.8209914
207676,0,0.04175311
207677,0,0.14172877
207678,0,0.0029018566
207679,0,0.18087605
207680,1,0.56498784
207681,0,0.2794503
207682,0,0.028002102
207683,1,0.692087
207684,0,0.0017922465
207685,1,0.5068809
207686,1,0.679931
207687,1,0.8780577
207688,1,0.71439683
207689,1,0.66388017
207690,1,0.7575128
207691,1,0.69847864
207692,0,0.10405601
207693,1,0.81040347
207694,0,0.012632976
207695,0,0.04355138
207696,0,0.019404277
207697,0,0.25423744
207698,1,0.849157
207699,0,0.22837798
207700,1,0.8704898
207701,1,0.7873329
207702,1,0.87985325
207703,1,0.73816293
207704,0,0.014397817
207705,0,0.49559692
207706,0,0.018350093
207707,1,0.5049453
207708,1,0.7495383
207709,1,0.53114617
207710,1,0.787249
207711,0,0.034148905
207712,1,0.8686615
207713,0,0.11496538
207714,0,0.4607665
207715,0,0.35603112
207716,0,0.48193008
207717,0,0.4974184
207718,1,0.7813791
207719,0,0.0052120895
207720,1,0.90637785
207721,0,0.002509152
207722,1,0.7420952
207723,0,0.004188799
207724,0,0.0095356265
207725,1,0.57842004
207726,0,0.32766354
207727,1,0.54593563
207728,0,0.4826599
207729,1,0.60452324
207730,1,0.5305779
207731,1,0.67088675
207732,1,0.9906448
207733,0,0.003997581
207734,0,0.45657614
207735,0,0.047027525
207736,1,0.5804147
207737,0,0.014065155
207738,0,4.0175983e-05
207739,0,0.46148887
207740,0,0.28556278
207741,0,0.039499875
207742,0,0.15378164
207743,0,0.1583401
207744,0,0.42564532
207745,1,0.5117941
207746,0,0.03848153
207747,0,0.0025174862
207748,1,0.5809431
207749,0,0.070848726
207750,1,0.59352946
207751,1,0.5876382
207752,0,0.43321908
207753,0,0.01481905
207754,1,0.6867614
207755,1,0.8656614
207756,0,0.005430115
207757,0,0.022487143
207758,1,0.61482644
207759,1,0.51211655
207760,1,0.79146034
207761,0,0.45198208
207762,1,0.8483798
207763,0,0.1233448
207764,1,0.7713384
207765,0,0.4888856
207766,1,0.81109226
207767,0,0.3168541
207768,1,0.75001985
207769,0,0.17381828
207770,0,0.042319268
207771,0,0.2854982
207772,0,0.028247291
207773,1,0.5208672
207774,0,0.041934595
207775,0,0.020852365
207776,1,0.8634977
207777,1,0.6928619
207778,0,0.4994431
207779,1,0.80749875
207780,0,0.017249161
207781,1,0.7413283
207782,0,0.46996272
207783,1,0.81705827
207784,1,0.7914449
207785,0,0.40084422
207786,1,0.8857273
207787,0,0.41579816
207788,0,0.02200705
207789,0,0.39490452
207790,0,0.019831732
207791,0,0.0018129203
207792,1,0.82278174
207793,1,0.57913613
207794,0,0.28986415
207795,0,0.015864065
207796,0,0.33696064
207797,0,0.21651708
207798,1,0.76050174
207799,1,0.59026265
207800,0,0.036176655
207801,0,0.012296483
207802,1,0.7571411
207803,1,0.8569399
207804,1,0.8248029
207805,1,0.5410387
207806,0,0.13187706
207807,0,0.016618492
207808,1,0.80711263
207809,0,0.0544499
207810,0,0.060864776
207811,1,0.52889377
207812,0,0.0089694895
207813,1,0.8664836
207814,0,0.02888442
207815,0,0.20301336
207816,1,0.6824853
207817,1,0.5141629
207818,1,0.7621429
207819,1,0.67453057
207820,0,0.30191028
207821,1,0.6916713
207822,1,0.5829777
207823,1,0.7770113
207824,0,0.08786449
207825,1,0.78848237
207826,1,0.89381504
207827,0,0.15233599
207828,1,0.6440243
207829,1,0.7895854
207830,0,0.15701443
207831,1,0.60550594
207832,1,0.94545823
207833,0,0.0068381377
207834,0,0.10650992
207835,1,0.8296508
207836,1,0.70407724
207837,1,0.73873657
207838,0,0.28071406
207839,1,0.85715556
207840,1,0.6338899
207841,0,0.43557695
207842,0,0.46510404
207843,0,0.10675839
207844,0,0.0012007985
207845,0,0.02948319
207846,0,0.277185
207847,1,0.74591374
207848,1,0.74353486
207849,1,0.6817394
207850,0,0.016874807
207851,1,0.833068
207852,1,0.74021965
207853,0,0.0064302073
207854,0,0.32467493
207855,1,0.6623275
207856,0,0.02481693
207857,0,0.13477707
207858,0,0.03146993
207859,1,0.89178747
207860,0,0.010655487
207861,0,0.015440107
207862,1,0.55747604
207863,0,0.3876566
207864,0,0.028334599
207865,1,0.7938336
207866,0,0.16762963
207867,1,0.5518413
207868,1,0.65551406
207869,0,0.05038886
207870,0,0.020928366
207871,0,0.11536953
207872,0,0.26795352
207873,1,0.7775156
207874,0,0.025619596
207875,1,0.71060216
207876,0,0.0015496345
207877,0,0.07017049
207878,0,0.32732862
207879,0,0.30638874
207880,1,0.69789064
207881,0,0.025559625
207882,0,0.46171567
207883,1,0.75635886
207884,0,0.42353553
207885,0,0.3815149
207886,0,0.014017644
207887,1,0.8663006
207888,0,0.33981863
207889,0,0.005004122
207890,0,0.0010082902
207891,1,0.91424644
207892,1,0.6380131
207893,0,0.02573404
207894,0,0.0010772594
207895,1,0.9003581
207896,0,0.0659601
207897,0,0.024176007
207898,0,0.45284945
207899,1,0.69815236
207900,1,0.79787344
207901,0,0.4156699
207902,0,0.001964439
207903,1,0.71991163
207904,0,0.024221981
207905,1,0.76374
207906,0,0.0022345986
207907,0,0.45052275
207908,0,0.48874298
207909,0,0.0030969104
207910,0,0.23260519
207911,1,0.84254646
207912,0,0.113960214
207913,0,0.3500302
207914,0,0.17507787
207915,1,0.8151911
207916,0,0.4349202
207917,1,0.8268789
207918,1,0.6026346
207919,1,0.72888505
207920,1,0.51422614
207921,1,0.74227786
207922,1,0.5779169
207923,0,0.016221559
207924,1,0.8957224
207925,1,0.5465686
207926,1,0.7123371
207927,0,0.30171657
207928,1,0.641418
207929,0,0.4259088
207930,0,0.18138303
207931,1,0.83880824
207932,1,0.6901434
207933,0,0.3466306
207934,1,0.8687159
207935,0,0.016587771
207936,1,0.62624377
207937,1,0.73554474
207938,1,0.8246357
207939,1,0.621567
207940,1,0.6606913
207941,0,0.046888612
207942,1,0.66952735
207943,1,0.66169614
207944,0,0.016308483
207945,1,0.656968
207946,0,0.4395465
207947,0,0.49518192
207948,0,0.14614579
207949,1,0.74163127
207950,0,0.01694006
207951,0,0.02845518
207952,0,0.0027377803
207953,0,0.09384483
207954,0,0.41942668
207955,0,0.113551706
207956,1,0.5846886
207957,1,0.5426139
207958,0,0.007956856
207959,1,0.7919553
207960,0,0.075963
207961,0,0.41715458
207962,0,0.40511495
207963,0,0.04157359
207964,0,0.025538519
207965,1,0.62261546
207966,0,0.3364441
207967,0,0.012406631
207968,1,0.8064975
207969,1,0.8457675
207970,1,0.62320346
207971,1,0.7739287
207972,0,0.022448268
207973,0,0.006222012
207974,1,0.59888196
207975,0,0.26971978
207976,1,0.57968557
207977,0,0.037914615
207978,1,0.655242
207979,0,0.49315414
207980,1,0.77981937
207981,0,0.32526577
207982,0,0.057332113
207983,1,0.84988266
207984,0,0.0055961898
207985,0,0.060214628
207986,1,0.5457169
207987,1,0.5733958
207988,0,0.048610535
207989,1,0.8340117
207990,0,0.42851284
207991,0,0.3060316
207992,0,0.41899902
207993,0,0.108855024
207994,0,0.20503485
207995,0,0.0905716
207996,0,0.2581258
207997,1,0.61283135
207998,0,0.36356774
207999,1,0.712235
208000,0,0.48524734
208001,0,0.0002845752
208002,1,0.5040838
208003,1,0.716494
208004,1,0.8163355
208005,1,0.8235099
208006,0,0.040000338
208007,0,0.030041216
208008,1,0.65399426
208009,0,0.34292436
208010,0,0.0062139295
208011,0,0.38299847
208012,0,0.0382895
208013,0,0.18751234
208014,1,0.74577266
208015,0,0.323955
208016,1,0.7489444
208017,0,0.4732529
208018,1,0.79219776
208019,1,0.6500374
208020,0,0.21950823
208021,1,0.7880428
208022,1,0.5113131
208023,1,0.77384603
208024,1,0.69751513
208025,1,0.5654498
208026,1,0.7071538
208027,0,0.4740731
208028,1,0.5350329
208029,1,0.7434047
208030,1,0.51577437
208031,1,0.782714
208032,0,0.08870744
208033,0,0.4050439
208034,0,0.28023058
208035,0,0.014083403
208036,0,0.35388616
208037,0,0.28162664
208038,0,0.13391395
208039,0,0.47833955
208040,0,0.025052086
208041,1,0.83952564
208042,0,0.4278022
208043,0,0.10642177
208044,1,0.80858505
208045,1,0.83593
208046,0,0.011965478
208047,1,0.6192773
208048,0,0.012109977
208049,0,0.33189237
208050,1,0.828693
208051,1,0.72155166
208052,0,0.3855188
208053,1,0.78483415
208054,0,0.023077404
208055,1,0.67870873
208056,1,0.7909806
208057,0,0.0028209167
208058,1,0.74932146
208059,0,0.27996054
208060,0,0.45950508
208061,0,0.02520308
208062,1,0.7236938
208063,1,0.6597906
208064,0,0.38063064
208065,0,0.37011445
208066,0,0.48153424
208067,0,0.20395403
208068,0,0.009571388
208069,1,0.7567095
208070,0,0.3077114
208071,0,0.059126094
208072,1,0.671682
208073,1,0.6598836
208074,0,0.0011518176
208075,0,0.11284566
208076,0,0.28945917
208077,0,0.2652594
208078,0,0.19463462
208079,1,0.71507055
208080,1,0.77135324
208081,0,0.002955835
208082,0,0.08886796
208083,1,0.5732465
208084,1,0.66722953
208085,1,0.6041566
208086,0,0.3901994
208087,1,0.7927213
208088,0,0.26941946
208089,1,0.8658434
208090,0,0.0049159587
208091,0,0.0032443933
208092,1,0.71747947
208093,0,0.46271643
208094,1,0.58810604
208095,0,0.24253881
208096,0,0.097929545
208097,0,0.0104377065
208098,0,0.40999407
208099,1,0.8236199
208100,0,0.17730674
208101,0,0.36173633
208102,1,0.53309584
208103,1,0.8758666
208104,0,0.15400386
208105,0,0.49304953
208106,0,0.4380287
208107,0,0.33267528
208108,0,0.00817443
208109,0,0.4740731
208110,0,0.0025403402
208111,1,0.6526887
208112,0,0.20180216
208113,0,0.028239386
208114,0,0.30220821
208115,1,0.6403895
208116,1,0.8143332
208117,0,0.32935646
208118,1,0.6019629
208119,1,0.76110107
208120,0,0.017962778
208121,0,0.0004927908
208122,1,0.7631162
208123,0,0.057461906
208124,1,0.78728
208125,1,0.8250878
208126,0,0.016723284
208127,1,0.8313032
208128,0,0.38613132
208129,1,0.70156676
208130,0,0.025434634
208131,0,0.022929158
208132,0,0.27440673
208133,1,0.7738164
208134,1,0.83918285
208135,0,0.34996793
208136,1,0.79748946
208137,1,0.84148186
208138,0,0.011427358
208139,1,0.8343848
208140,1,0.53759086
208141,1,0.5778388
208142,1,0.7514159
208143,0,0.25251222
208144,0,0.029025825
208145,0,0.18090372
208146,0,0.11450939
208147,0,0.012867939
208148,1,0.5703646
208149,1,0.7988904
208150,0,0.12357397
208151,0,0.045740202
208152,1,0.51571625
208153,0,0.047235154
208154,1,0.5475553
208155,0,0.17679049
208156,0,0.11872426
208157,0,0.42001867
208158,1,0.6436182
208159,1,0.8651105
208160,0,0.013755834
208161,1,0.7378961
208162,1,0.7361396
208163,0,0.44883633
208164,1,0.8129415
208165,1,0.73174226
208166,1,0.5832389
208167,0,0.31843194
208168,0,0.009388616
208169,0,0.40509865
208170,0,0.436396
208171,1,0.9905133
208172,1,0.6327578
208173,1,0.5816731
208174,1,0.79888314
208175,0,0.011532899
208176,1,0.5290119
208177,0,0.25979492
208178,0,0.16606003
208179,1,0.781296
208180,1,0.7592195
208181,0,0.4324687
208182,0,0.0077683316
208183,1,0.5898324
208184,1,0.89452064
208185,0,0.10523694
208186,0,0.0789696
208187,0,0.057030804
208188,0,0.029320724
208189,1,0.6817102
208190,1,0.79688716
208191,1,0.7907083
208192,0,0.0047035306
208193,0,0.3365162
208194,1,0.7236302
208195,0,0.012608864
208196,1,0.59983456
208197,1,0.6711975
208198,0,0.34644195
208199,1,0.5777941
208200,0,0.0424973
208201,0,0.01345827
208202,1,0.65163857
208203,0,0.036377568
208204,0,0.2894136
208205,0,0.29523835
208206,0,0.4329619
208207,1,0.8654598
208208,0,0.46840796
208209,0,0.0021848173
208210,0,0.3446656
208211,1,0.6122856
208212,1,0.76061034
208213,0,0.44846478
208214,1,0.624064
208215,0,0.050547387
208216,0,0.048977856
208217,1,0.60922325
208218,1,0.984877
208219,1,0.8022496
208220,1,0.77154887
208221,1,0.5622349
208222,1,0.78752303
208223,0,0.019220024
208224,1,0.6655575
208225,0,0.005587074
208226,0,0.38482234
208227,0,0.0047788722
208228,1,0.5485636
208229,1,0.80174327
208230,1,0.7091241
208231,1,0.8070828
208232,1,0.7139184
208233,0,0.33270207
208234,0,0.2455763
208235,1,0.79503036
208236,1,0.6939111
208237,0,0.46493742
208238,1,0.764221
208239,0,0.0170023
208240,0,0.49000913
208241,0,0.0037960585
208242,1,0.736767
208243,1,0.78234637
208244,1,0.50066614
208245,1,0.8642259
208246,1,0.60896015
208247,0,0.06567576
208248,1,0.81475294
208249,0,0.11274926
208250,1,0.5425365
208251,1,0.72146624
208252,1,0.757893
208253,0,0.05228462
208254,0,0.05479237
208255,0,0.029616078
208256,0,0.4756682
208257,0,0.4298057
208258,0,0.03554752
208259,0,0.040236313
208260,0,0.49337304
208261,1,0.68812793
208262,1,0.7192421
208263,1,0.61792314
208264,0,0.33767653
208265,0,0.033531085
208266,1,0.5819054
208267,0,0.29657337
208268,0,0.01272483
208269,1,0.82527864
208270,1,0.7650402
208271,0,0.46059826
208272,1,0.7476343
208273,0,0.02141738
208274,0,0.46275187
208275,0,0.21277128
208276,0,0.4806851
208277,1,0.73867404
208278,0,0.18612097
208279,0,0.43327984
208280,1,0.61248684
208281,0,0.036354482
208282,1,0.7562944
208283,1,0.56862015
208284,1,0.6451201
208285,0,0.0027509925
208286,1,0.85267663
208287,0,0.19417399
208288,1,0.91159296
208289,0,0.155696
208290,1,0.63408136
208291,0,0.039460536
208292,1,0.83323836
208293,1,0.60446966
208294,1,0.80765253
208295,0,0.023361467
208296,1,0.5856255
208297,1,0.5231518
208298,1,0.8263443
208299,0,0.0046312036
208300,0,0.1193614
208301,0,0.066712394
208302,0,0.01738534
208303,1,0.71576846
208304,0,0.0011095315
208305,0,0.067189164
208306,0,0.026068944
208307,0,0.07045695
208308,1,0.80737966
208309,0,0.2562363
208310,0,0.045363016
208311,0,0.015251981
208312,0,0.12915502
208313,1,0.7774688
208314,0,0.0067837606
208315,1,0.9234944
208316,0,0.0047870455
208317,0,0.16990039
208318,1,0.8399414
208319,1,0.5157047
208320,1,0.70462066
208321,0,0.0008088891
208322,0,0.3885426
208323,0,0.004299143
208324,0,0.011779063
208325,1,0.64401674
208326,0,0.26734215
208327,0,0.063707836
208328,1,0.79385257
208329,1,0.5138426
208330,0,0.48745131
208331,0,0.10104183
208332,0,0.0009861736
208333,1,0.86069053
208334,1,0.8339793
208335,0,0.0093978
208336,1,0.78134334
208337,0,0.03559035
208338,0,0.0669028
208339,1,0.78484887
208340,1,0.79868263
208341,1,0.5525956
208342,1,0.59835255
208343,0,0.29904872
208344,1,0.5602108
208345,0,0.0034766113
208346,0,0.317447
208347,0,0.17525207
208348,1,0.5055541
208349,0,0.01921884
208350,1,0.5756272
208351,1,0.8200206
208352,0,0.03231429
208353,1,0.81204677
208354,0,0.0025813424
208355,1,0.6575439
208356,0,0.008823394
208357,0,0.3862711
208358,0,0.41894063
208359,0,0.15232717
208360,0,0.395275
208361,0,0.4938747
208362,0,0.23842268
208363,1,0.7121519
208364,0,0.33694637
208365,1,0.73243856
208366,0,0.030247364
208367,0,0.0070036394
208368,0,0.30091587
208369,1,0.68544304
208370,0,0.37643653
208371,0,0.41213146
208372,1,0.9001182
208373,0,0.0011068169
208374,1,0.622118
208375,0,0.3620004
208376,0,0.023505133
208377,0,0.052992936
208378,0,0.23534545
208379,1,0.50156957
208380,1,0.77014357
208381,1,0.8279052
208382,0,0.2562911
208383,1,0.79156196
208384,1,0.67417157
208385,0,0.37192145
208386,0,0.27746662
208387,1,0.72576123
208388,0,0.0038975803
208389,0,0.18036188
208390,0,0.057157483
208391,1,0.5576451
208392,1,0.85227484
208393,0,0.44612852
208394,0,0.0054074693
208395,0,0.1160887
208396,0,0.3918302
208397,1,0.87120354
208398,0,0.3383418
208399,0,0.49278036
208400,1,0.8272478
208401,0,0.114237465
208402,1,0.645927
208403,0,0.13689168
208404,0,0.0040134466
208405,0,0.45062596
208406,0,0.12394527
208407,1,0.61298716
208408,1,0.8772251
208409,0,0.4629943
208410,0,0.007329614
208411,0,0.22871217
208412,0,0.4496192
208413,0,0.250249
208414,1,0.82587206
208415,1,0.61766404
208416,0,0.4646326
208417,1,0.5495872
208418,0,0.019440683
208419,0,0.14954734
208420,0,0.005400959
208421,0,0.46361738
208422,0,0.08196753
208423,1,0.73452914
208424,0,0.48947626
208425,0,0.261439
208426,1,0.79964083
208427,0,0.14072607
208428,1,0.8662985
208429,0,0.4740731
208430,0,0.017851666
208431,1,0.65190476
208432,1,0.51159936
208433,0,0.329931
208434,1,0.8420627
208435,0,0.032591276
208436,0,0.0268671
208437,0,0.00032898952
208438,1,0.66922975
208439,1,0.535421
208440,0,0.032532305
208441,1,0.90789574
208442,1,0.6543165
208443,1,0.71694076
208444,1,0.80794245
208445,0,0.00540908
208446,1,0.50030327
208447,0,0.19315688
208448,0,0.14449045
208449,0,0.49387836
208450,1,0.65356857
208451,0,0.4828845
208452,1,0.7915122
208453,0,0.48060057
208454,1,0.83540654
208455,0,0.2205393
208456,1,0.7220783
208457,1,0.79711896
208458,0,0.05476326
208459,1,0.5829651
208460,0,0.031923182
208461,1,0.7375198
208462,0,0.024914844
208463,0,0.0041837534
208464,0,0.1248679
208465,0,0.016203662
208466,0,0.14869325
208467,0,0.06131663
208468,0,0.00070319936
208469,0,0.057704993
208470,0,0.39615467
208471,1,0.81488025
208472,0,0.39327517
208473,0,0.021925861
208474,0,0.029908732
208475,1,0.809602
208476,0,0.29570797
208477,1,0.71210986
208478,1,0.5569984
208479,0,0.34423974
208480,1,0.8646576
208481,0,0.10213129
208482,1,0.5441678
208483,0,0.08692839
208484,1,0.687334
208485,1,0.6461116
208486,1,0.5584828
208487,0,0.1753906
208488,0,0.41104513
208489,1,0.76870334
208490,0,0.34952074
208491,0,0.071617454
208492,0,0.007736011
208493,0,0.006216498
208494,1,0.79041433
208495,1,0.7094795
208496,1,0.68908125
208497,1,0.6209278
208498,0,0.1259721
208499,0,0.07171964
208500,1,0.7732434
208501,1,0.64686817
208502,0,0.4211789
208503,0,0.019036073
208504,0,0.19027968
208505,0,0.08361481
208506,0,0.4120696
208507,1,0.5467494
208508,0,0.28940743
208509,1,0.7491323
208510,0,0.2580726
208511,1,0.6801315
208512,1,0.8040044
208513,1,0.8826776
208514,0,0.015853483
208515,0,0.44710612
208516,1,0.61928725
208517,0,0.009876646
208518,0,0.018937266
208519,1,0.72033006
208520,0,0.4740731
208521,0,0.18345101
208522,1,0.7666756
208523,0,0.016305538
208524,0,0.00071840076
208525,0,0.23252518
208526,0,0.17404509
208527,1,0.815225
208528,1,0.7573532
208529,1,0.7915149
208530,1,0.6505493
208531,1,0.796562
208532,1,0.7994702
208533,1,0.6305764
208534,0,0.033949185
208535,1,0.70295453
208536,1,0.8374644
208537,1,0.8762365
208538,1,0.7384968
208539,0,0.4071174
208540,0,0.4275824
208541,1,0.90272295
208542,0,0.0016722662
208543,1,0.8890304
208544,0,0.27102968
208545,1,0.5600179
